Date,Close
28-Aug-17,"$2,444.24 "
25-Aug-17,"$2,443.05 "
24-Aug-17,"$2,438.97 "
23-Aug-17,"$2,444.04 "
22-Aug-17,"$2,452.51 "
21-Aug-17,"$2,428.37 "
18-Aug-17,"$2,425.55 "
17-Aug-17,"$2,430.01 "
16-Aug-17,"$2,468.11 "
15-Aug-17,"$2,464.61 "
14-Aug-17,"$2,465.84 "
11-Aug-17,"$2,441.32 "
10-Aug-17,"$2,438.21 "
9-Aug-17,"$2,474.02 "
8-Aug-17,"$2,474.92 "
7-Aug-17,"$2,480.91 "
4-Aug-17,"$2,476.83 "
3-Aug-17,"$2,472.16 "
2-Aug-17,"$2,477.57 "
1-Aug-17,"$2,476.35 "
31-Jul-17,"$2,470.30 "
28-Jul-17,"$2,472.10 "
27-Jul-17,"$2,475.42 "
26-Jul-17,"$2,477.83 "
25-Jul-17,"$2,477.13 "
24-Jul-17,"$2,469.91 "
21-Jul-17,"$2,472.54 "
20-Jul-17,"$2,473.45 "
19-Jul-17,"$2,473.83 "
18-Jul-17,"$2,460.61 "
17-Jul-17,"$2,459.14 "
14-Jul-17,"$2,459.27 "
13-Jul-17,"$2,447.83 "
12-Jul-17,"$2,443.25 "
11-Jul-17,"$2,425.53 "
10-Jul-17,"$2,427.43 "
7-Jul-17,"$2,425.18 "
6-Jul-17,"$2,409.75 "
5-Jul-17,"$2,432.54 "
3-Jul-17,"$2,429.01 "
30-Jun-17,"$2,423.41 "
29-Jun-17,"$2,419.70 "
28-Jun-17,"$2,440.69 "
27-Jun-17,"$2,419.38 "
26-Jun-17,"$2,439.07 "
23-Jun-17,"$2,438.30 "
22-Jun-17,"$2,434.50 "
21-Jun-17,"$2,435.61 "
20-Jun-17,"$2,437.03 "
19-Jun-17,"$2,453.46 "
16-Jun-17,"$2,433.15 "
15-Jun-17,"$2,432.46 "
14-Jun-17,"$2,437.92 "
13-Jun-17,"$2,440.35 "
12-Jun-17,"$2,429.39 "
9-Jun-17,"$2,431.77 "
8-Jun-17,"$2,433.79 "
7-Jun-17,"$2,433.14 "
6-Jun-17,"$2,429.33 "
5-Jun-17,"$2,436.10 "
2-Jun-17,"$2,439.07 "
1-Jun-17,"$2,430.06 "
31-May-17,"$2,411.80 "
30-May-17,"$2,412.91 "
26-May-17,"$2,415.82 "
25-May-17,"$2,415.07 "
24-May-17,"$2,404.39 "
23-May-17,"$2,398.42 "
22-May-17,"$2,394.02 "
19-May-17,"$2,381.73 "
18-May-17,"$2,365.72 "
17-May-17,"$2,357.03 "
16-May-17,"$2,400.67 "
15-May-17,"$2,402.32 "
12-May-17,"$2,390.90 "
11-May-17,"$2,394.44 "
10-May-17,"$2,399.63 "
9-May-17,"$2,396.92 "
8-May-17,"$2,399.38 "
5-May-17,"$2,399.29 "
4-May-17,"$2,389.52 "
3-May-17,"$2,388.14 "
2-May-17,"$2,391.17 "
1-May-17,"$2,388.33 "
28-Apr-17,"$2,384.20 "
27-Apr-17,"$2,388.77 "
26-Apr-17,"$2,387.45 "
25-Apr-17,"$2,388.62 "
24-Apr-17,"$2,374.15 "
21-Apr-17,"$2,348.70 "
20-Apr-17,"$2,355.84 "
19-Apr-17,"$2,338.17 "
18-Apr-17,"$2,342.19 "
17-Apr-17,"$2,349.01 "
13-Apr-17,"$2,328.95 "
12-Apr-17,"$2,344.93 "
11-Apr-17,"$2,353.78 "
10-Apr-17,"$2,357.16 "
7-Apr-17,"$2,355.54 "
6-Apr-17,"$2,357.49 "
5-Apr-17,"$2,352.95 "
4-Apr-17,"$2,360.16 "
3-Apr-17,"$2,358.84 "
31-Mar-17,"$2,362.72 "
30-Mar-17,"$2,368.06 "
29-Mar-17,"$2,361.13 "
28-Mar-17,"$2,358.57 "
27-Mar-17,"$2,341.59 "
24-Mar-17,"$2,343.98 "
23-Mar-17,"$2,345.96 "
22-Mar-17,"$2,348.45 "
21-Mar-17,"$2,344.02 "
20-Mar-17,"$2,373.47 "
17-Mar-17,"$2,378.25 "
16-Mar-17,"$2,381.38 "
15-Mar-17,"$2,385.26 "
14-Mar-17,"$2,365.45 "
13-Mar-17,"$2,373.47 "
10-Mar-17,"$2,372.60 "
9-Mar-17,"$2,364.87 "
8-Mar-17,"$2,362.98 "
7-Mar-17,"$2,368.39 "
6-Mar-17,"$2,375.31 "
3-Mar-17,"$2,383.12 "
2-Mar-17,"$2,381.92 "
1-Mar-17,"$2,395.96 "
28-Feb-17,"$2,363.64 "
27-Feb-17,"$2,369.75 "
24-Feb-17,"$2,367.34 "
23-Feb-17,"$2,363.81 "
22-Feb-17,"$2,362.82 "
21-Feb-17,"$2,365.38 "
17-Feb-17,"$2,351.16 "
16-Feb-17,"$2,347.22 "
15-Feb-17,"$2,349.25 "
14-Feb-17,"$2,337.58 "
13-Feb-17,"$2,328.25 "
10-Feb-17,"$2,316.10 "
9-Feb-17,"$2,307.87 "
8-Feb-17,"$2,294.67 "
7-Feb-17,"$2,293.08 "
6-Feb-17,"$2,292.56 "
3-Feb-17,"$2,297.42 "
2-Feb-17,"$2,280.85 "
1-Feb-17,"$2,279.55 "
31-Jan-17,"$2,278.87 "
30-Jan-17,"$2,280.90 "
27-Jan-17,"$2,294.69 "
26-Jan-17,"$2,296.68 "
25-Jan-17,"$2,298.37 "
24-Jan-17,"$2,280.07 "
23-Jan-17,"$2,265.20 "
20-Jan-17,"$2,271.31 "
19-Jan-17,"$2,263.69 "
18-Jan-17,"$2,271.89 "
17-Jan-17,"$2,267.89 "
13-Jan-17,"$2,274.64 "
12-Jan-17,"$2,270.44 "
11-Jan-17,"$2,275.32 "
10-Jan-17,"$2,268.90 "
9-Jan-17,"$2,268.90 "
6-Jan-17,"$2,276.98 "
5-Jan-17,"$2,269.00 "
4-Jan-17,"$2,270.75 "
3-Jan-17,"$2,257.83 "
30-Dec-16,"$2,238.83 "
29-Dec-16,"$2,249.26 "
28-Dec-16,"$2,249.92 "
27-Dec-16,"$2,268.88 "
23-Dec-16,"$2,263.79 "
22-Dec-16,"$2,260.96 "
21-Dec-16,"$2,265.18 "
20-Dec-16,"$2,270.76 "
19-Dec-16,"$2,262.53 "
16-Dec-16,"$2,258.07 "
15-Dec-16,"$2,262.03 "
14-Dec-16,"$2,253.28 "
13-Dec-16,"$2,271.72 "
12-Dec-16,"$2,256.96 "
9-Dec-16,"$2,259.53 "
8-Dec-16,"$2,246.19 "
7-Dec-16,"$2,241.35 "
6-Dec-16,"$2,212.23 "
5-Dec-16,"$2,204.71 "
2-Dec-16,"$2,191.95 "
1-Dec-16,"$2,191.08 "
30-Nov-16,"$2,198.81 "
29-Nov-16,"$2,204.66 "
28-Nov-16,"$2,201.72 "
25-Nov-16,"$2,213.35 "
23-Nov-16,"$2,204.72 "
22-Nov-16,"$2,202.94 "
21-Nov-16,"$2,198.18 "
18-Nov-16,"$2,181.90 "
17-Nov-16,"$2,187.12 "
16-Nov-16,"$2,176.94 "
15-Nov-16,"$2,180.39 "
14-Nov-16,"$2,164.20 "
11-Nov-16,"$2,164.45 "
10-Nov-16,"$2,167.48 "
9-Nov-16,"$2,163.26 "
8-Nov-16,"$2,139.56 "
7-Nov-16,"$2,131.52 "
4-Nov-16,"$2,085.18 "
3-Nov-16,"$2,088.66 "
2-Nov-16,"$2,097.94 "
1-Nov-16,"$2,111.72 "
31-Oct-16,"$2,126.15 "
28-Oct-16,"$2,126.41 "
27-Oct-16,"$2,133.04 "
26-Oct-16,"$2,139.43 "
25-Oct-16,"$2,143.16 "
24-Oct-16,"$2,151.33 "
21-Oct-16,"$2,141.16 "
20-Oct-16,"$2,141.34 "
19-Oct-16,"$2,144.29 "
18-Oct-16,"$2,139.60 "
17-Oct-16,"$2,126.50 "
14-Oct-16,"$2,132.98 "
13-Oct-16,"$2,132.55 "
12-Oct-16,"$2,139.18 "
11-Oct-16,"$2,136.73 "
10-Oct-16,"$2,163.66 "
7-Oct-16,"$2,153.74 "
6-Oct-16,"$2,160.77 "
5-Oct-16,"$2,159.73 "
4-Oct-16,"$2,150.49 "
3-Oct-16,"$2,161.20 "
30-Sep-16,"$2,168.27 "
29-Sep-16,"$2,151.13 "
28-Sep-16,"$2,171.37 "
27-Sep-16,"$2,159.93 "
26-Sep-16,"$2,146.10 "
23-Sep-16,"$2,164.69 "
22-Sep-16,"$2,177.18 "
21-Sep-16,"$2,163.12 "
20-Sep-16,"$2,139.76 "
19-Sep-16,"$2,139.12 "
16-Sep-16,"$2,139.16 "
15-Sep-16,"$2,147.26 "
14-Sep-16,"$2,125.77 "
13-Sep-16,"$2,127.02 "
12-Sep-16,"$2,159.04 "
9-Sep-16,"$2,127.81 "
8-Sep-16,"$2,181.30 "
7-Sep-16,"$2,186.16 "
6-Sep-16,"$2,186.48 "
2-Sep-16,"$2,179.98 "
1-Sep-16,"$2,170.86 "
31-Aug-16,"$2,170.95 "
30-Aug-16,"$2,176.12 "
29-Aug-16,"$2,180.38 "
26-Aug-16,"$2,169.04 "
25-Aug-16,"$2,172.47 "
24-Aug-16,"$2,175.44 "
23-Aug-16,"$2,186.90 "
22-Aug-16,"$2,182.64 "
19-Aug-16,"$2,183.87 "
18-Aug-16,"$2,187.02 "
17-Aug-16,"$2,182.22 "
16-Aug-16,"$2,178.15 "
15-Aug-16,"$2,190.15 "
12-Aug-16,"$2,184.05 "
11-Aug-16,"$2,185.79 "
10-Aug-16,"$2,175.49 "
9-Aug-16,"$2,181.74 "
8-Aug-16,"$2,180.89 "
5-Aug-16,"$2,182.87 "
4-Aug-16,"$2,164.25 "
3-Aug-16,"$2,163.79 "
2-Aug-16,"$2,157.03 "
1-Aug-16,"$2,170.84 "
29-Jul-16,"$2,173.60 "
28-Jul-16,"$2,170.06 "
27-Jul-16,"$2,166.58 "
26-Jul-16,"$2,169.18 "
25-Jul-16,"$2,168.48 "
22-Jul-16,"$2,175.03 "
21-Jul-16,"$2,165.17 "
20-Jul-16,"$2,173.02 "
19-Jul-16,"$2,163.78 "
18-Jul-16,"$2,166.89 "
15-Jul-16,"$2,161.74 "
14-Jul-16,"$2,163.75 "
13-Jul-16,"$2,152.43 "
12-Jul-16,"$2,152.14 "
11-Jul-16,"$2,137.16 "
8-Jul-16,"$2,129.90 "
7-Jul-16,"$2,097.90 "
6-Jul-16,"$2,099.73 "
5-Jul-16,"$2,088.55 "
1-Jul-16,"$2,102.95 "
30-Jun-16,"$2,098.86 "
29-Jun-16,"$2,070.77 "
28-Jun-16,"$2,036.09 "
27-Jun-16,"$2,000.54 "
24-Jun-16,"$2,037.41 "
23-Jun-16,"$2,113.32 "
22-Jun-16,"$2,085.45 "
21-Jun-16,"$2,088.90 "
20-Jun-16,"$2,083.25 "
17-Jun-16,"$2,071.22 "
16-Jun-16,"$2,077.99 "
15-Jun-16,"$2,071.50 "
14-Jun-16,"$2,075.32 "
13-Jun-16,"$2,079.06 "
10-Jun-16,"$2,096.07 "
9-Jun-16,"$2,115.48 "
8-Jun-16,"$2,119.12 "
7-Jun-16,"$2,112.13 "
6-Jun-16,"$2,109.41 "
3-Jun-16,"$2,099.13 "
2-Jun-16,"$2,105.26 "
1-Jun-16,"$2,099.33 "
31-May-16,"$2,096.96 "
27-May-16,"$2,099.06 "
26-May-16,"$2,090.10 "
25-May-16,"$2,090.54 "
24-May-16,"$2,076.06 "
23-May-16,"$2,048.04 "
20-May-16,"$2,052.32 "
19-May-16,"$2,040.04 "
18-May-16,"$2,047.63 "
17-May-16,"$2,047.21 "
16-May-16,"$2,066.66 "
13-May-16,"$2,046.61 "
12-May-16,"$2,064.11 "
11-May-16,"$2,064.46 "
10-May-16,"$2,084.39 "
9-May-16,"$2,058.69 "
6-May-16,"$2,057.14 "
5-May-16,"$2,050.63 "
4-May-16,"$2,051.12 "
3-May-16,"$2,063.37 "
2-May-16,"$2,081.43 "
29-Apr-16,"$2,065.30 "
28-Apr-16,"$2,075.81 "
27-Apr-16,"$2,095.15 "
26-Apr-16,"$2,091.70 "
25-Apr-16,"$2,087.79 "
22-Apr-16,"$2,091.58 "
21-Apr-16,"$2,091.48 "
20-Apr-16,"$2,102.40 "
19-Apr-16,"$2,100.80 "
18-Apr-16,"$2,094.34 "
15-Apr-16,"$2,080.73 "
14-Apr-16,"$2,082.78 "
13-Apr-16,"$2,082.42 "
12-Apr-16,"$2,061.72 "
11-Apr-16,"$2,041.99 "
8-Apr-16,"$2,047.60 "
7-Apr-16,"$2,041.91 "
6-Apr-16,"$2,066.66 "
